"figure","country","year","predicted_stage","indicator","value"
"ED 3","Croatia",2010,"Stage 2","western_diet_index",0.466991869918699
"ED 3","Croatia",2011,"Stage 2","western_diet_index",0.467954911433172
"ED 3","Croatia",2012,"Stage 2","western_diet_index",0.487063389391979
"ED 3","Croatia",2013,"Stage 2","western_diet_index",0.4739336492891
"ED 3","Croatia",2014,"Stage 2","western_diet_index",0.497713912475506
"ED 3","Croatia",2015,"Stage 2","western_diet_index",0.479770627588404
"ED 3","Croatia",2016,"Stage 2","western_diet_index",0.477840199750312
"ED 3","Croatia",2017,"Stage 2","western_diet_index",0.494572158365262
"ED 3","Croatia",2018,"Stage 2","western_diet_index",0.497642250864508
"ED 3","Croatia",2019,"Stage 2","western_diet_index",0.503126954346467
"ED 3","Cyprus",2010,"Stage 2","western_diet_index",0.423570969813744
"ED 3","Cyprus",2011,"Stage 2","western_diet_index",0.418739903069467
"ED 3","Cyprus",2012,"Stage 2","western_diet_index",0.416639689219812
"ED 3","Cyprus",2013,"Stage 2","western_diet_index",0.412246234446627
"ED 3","Cyprus",2014,"Stage 2","western_diet_index",0.41357822236799
"ED 3","Cyprus",2015,"Stage 2","western_diet_index",0.402817803394172
"ED 3","Cyprus",2016,"Stage 2","western_diet_index",0.410892684498872
"ED 3","Cyprus",2017,"Stage 2","western_diet_index",0.417929700096743
"ED 3","Cyprus",2018,"Stage 2","western_diet_index",0.402999361837907
"ED 3","Cyprus",2019,"Stage 2","western_diet_index",0.404180064308682
"ED 3","Czech Republic",2000,"Stage 3","western_diet_index",0.513539343740045
"ED 3","Czech Republic",2001,"Stage 3","western_diet_index",0.507286821705426
"ED 3","Czech Republic",2002,"Stage 3","western_diet_index",0.510942249240122
"ED 3","Czech Republic",2003,"Stage 3","western_diet_index",0.517037037037037
"ED 3","Czech Republic",2004,"Stage 3","western_diet_index",0.501925925925926
"ED 3","Czech Republic",2005,"Stage 3","western_diet_index",0.490806642941874
"ED 3","Czech Republic",2006,"Stage 3","western_diet_index",0.499548872180451
"ED 3","Czech Republic",2007,"Stage 3","western_diet_index",0.507080445917445
"ED 3","Czech Republic",2008,"Stage 3","western_diet_index",0.506446776611694
"ED 3","Czech Republic",2009,"Stage 3","western_diet_index",0.513780707010186
"ED 3","Czech Republic",2010,"Stage 3","western_diet_index",0.532393521295741
"ED 3","Czech Republic",2011,"Stage 3","western_diet_index",0.511043872919818
"ED 3","Czech Republic",2012,"Stage 3","western_diet_index",0.538157494679234
"ED 3","Czech Republic",2013,"Stage 3","western_diet_index",0.530957414678345
"ED 3","Czech Republic",2014,"Stage 3","western_diet_index",0.509096515572001
"ED 3","Czech Republic",2015,"Stage 3","western_diet_index",0.515723270440252
"ED 3","Czech Republic",2016,"Stage 3","western_diet_index",0.530860443903922
"ED 3","Czech Republic",2017,"Stage 3","western_diet_index",0.534591194968553
"ED 3","Czech Republic",2018,"Stage 3","western_diet_index",0.529358897543439
"ED 3","Czech Republic",2019,"Stage 3","western_diet_index",0.536760310818888
"ED 3","Denmark",1961,"Stage 2","western_diet_index",0.582066397766057
"ED 3","Denmark",1962,"Stage 2","western_diet_index",0.577326135281042
"ED 3","Denmark",1963,"Stage 2","western_diet_index",0.58756345177665
"ED 3","Denmark",1964,"Stage 2","western_diet_index",0.583653846153846
"ED 3","Denmark",1965,"Stage 2","western_diet_index",0.597033764594509
"ED 3","Denmark",1966,"Stage 2","western_diet_index",0.594968553459119
"ED 3","Denmark",1967,"Stage 2","western_diet_index",0.587111398963731
"ED 3","Denmark",1968,"Stage 2","western_diet_index",0.597448165869218
"ED 3","Denmark",1969,"Stage 2","western_diet_index",0.59685695958948
"ED 3","Denmark",1970,"Stage 2","western_diet_index",0.591919824616348
"ED 3","Denmark",1971,"Stage 2","western_diet_index",0.600310559006211
"ED 3","Denmark",1972,"Stage 2","western_diet_index",0.587727708533078
"ED 3","Denmark",1973,"Stage 2","western_diet_index",0.578125
"ED 3","Denmark",1974,"Stage 2","western_diet_index",0.581288845273144
"ED 3","Denmark",1975,"Stage 2","western_diet_index",0.588352084712111
"ED 3","Denmark",1976,"Stage 2","western_diet_index",0.573227302849569
"ED 3","Denmark",1977,"Stage 2","western_diet_index",0.564245810055866
"ED 3","Denmark",1978,"Stage 2","western_diet_index",0.567832625040863
"ED 3","Denmark",1979,"Stage 2","western_diet_index",0.569340695030854
"ED 3","Denmark",1980,"Stage 2","western_diet_index",0.575459733671528
"ED 3","Denmark",1981,"Stage 2","western_diet_index",0.571747448979592
"ED 3","Denmark",1982,"Stage 2","western_diet_index",0.560684312459651
"ED 3","Denmark",1983,"Stage 2","western_diet_index",0.553871499176277
"ED 3","Denmark",1984,"Stage 2","western_diet_index",0.545064377682403
"ED 3","Denmark",1985,"Stage 2","western_diet_index",0.555171329770512
"ED 3","Denmark",1986,"Stage 2","western_diet_index",0.537828426717316
"ED 3","Denmark",1987,"Stage 2","western_diet_index",0.545341999380997
"ED 3","Denmark",1988,"Stage 2","western_diet_index",0.551965864065834
"ED 3","Denmark",1989,"Stage 2","western_diet_index",0.550765385816932
"ED 3","Denmark",1990,"Stage 3","western_diet_index",0.55527950310559
"ED 3","Denmark",1991,"Stage 3","western_diet_index",0.547198538367844
"ED 3","Denmark",1992,"Stage 3","western_diet_index",0.543781537548234
"ED 3","Denmark",1993,"Stage 3","western_diet_index",0.544784914555097
"ED 3","Denmark",1994,"Stage 3","western_diet_index",0.541629364368845
"ED 3","Denmark",1995,"Stage 3","western_diet_index",0.547114252061249
"ED 3","Denmark",1996,"Stage 3","western_diet_index",0.549224343675418
"ED 3","Denmark",1997,"Stage 3","western_diet_index",0.521085225597169
"ED 3","Denmark",1998,"Stage 3","western_diet_index",0.529240616816992
"ED 3","Denmark",1999,"Stage 3","western_diet_index",0.52330383480826
"ED 3","Denmark",2000,"Stage 3","western_diet_index",0.535809806835067
"ED 3","Denmark",2001,"Stage 3","western_diet_index",0.542840375586854
"ED 3","Denmark",2002,"Stage 3","western_diet_index",0.523823274617384
"ED 3","Denmark",2003,"Stage 3","western_diet_index",0.518724400234055
"ED 3","Denmark",2004,"Stage 3","western_diet_index",0.526860097673082
"ED 3","Denmark",2005,"Stage 3","western_diet_index",0.52348224513173
"ED 3","Denmark",2006,"Stage 3","western_diet_index",0.516414501855552
"ED 3","Denmark",2007,"Stage 3","western_diet_index",0.523446327683616
"ED 3","Denmark",2008,"Stage 3","western_diet_index",0.521320093457944
"ED 3","Denmark",2009,"Stage 3","western_diet_index",0.515960533952409
"ED 3","Denmark",2010,"Stage 3","western_diet_index",0.501880242985247
"ED 3","Denmark",2011,"Stage 3","western_diet_index",0.52796486090776
"ED 3","Denmark",2012,"Stage 3","western_diet_index",0.532748538011696
"ED 3","Denmark",2013,"Stage 3","western_diet_index",0.538461538461538
"ED 3","Denmark",2014,"Stage 3","western_diet_index",0.525320139697322
"ED 3","Denmark",2015,"Stage 3","western_diet_index",0.53144194208833
"ED 3","Denmark",2016,"Stage 3","western_diet_index",0.539779326364692
"ED 3","Denmark",2017,"Stage 3","western_diet_index",0.530529953917051
"ED 3","Denmark",2018,"Stage 3","western_diet_index",0.544460431654676
"ED 3","Denmark",2019,"Stage 3","western_diet_index",0.534803781151532
"ED 3","Estonia",1992,"Stage 2","western_diet_index",0.485027580772262
"ED 3","Estonia",1993,"Stage 2","western_diet_index",0.457698170731707
"ED 3","Estonia",1994,"Stage 2","western_diet_index",0.476645825671203
"ED 3","Estonia",1995,"Stage 2","western_diet_index",0.427465499831707
"ED 3","Estonia",1996,"Stage 2","western_diet_index",0.427375201288245
"ED 3","Estonia",1997,"Stage 2","western_diet_index",0.434669273378951
"ED 3","Estonia",1998,"Stage 2","western_diet_index",0.450414593698176
"ED 3","Estonia",1999,"Stage 2","western_diet_index",0.496532156368222
"ED 3","Estonia",2010,"Stage 3","western_diet_index",0.414192399049881
"ED 3","Estonia",2011,"Stage 3","western_diet_index",0.404197901049475
"ED 3","Estonia",2012,"Stage 3","western_diet_index",0.388127853881279
"ED 3","Estonia",2013,"Stage 3","western_diet_index",0.37583081570997
"ED 3","Estonia",2014,"Stage 3","western_diet_index",0.422398052343274
"ED 3","Estonia",2015,"Stage 3","western_diet_index",0.46748844375963
"ED 3","Estonia",2016,"Stage 3","western_diet_index",0.472636815920398
"ED 3","Estonia",2017,"Stage 3","western_diet_index",0.466915191053122
"ED 3","Estonia",2018,"Stage 3","western_diet_index",0.49048496009822
"ED 3","Estonia",2019,"Stage 3","western_diet_index",0.506035283194058
"ED 3","Finland",1961,"Stage 2","western_diet_index",0.539672925499697
"ED 3","Finland",1962,"Stage 2","western_diet_index",0.546708463949843
"ED 3","Finland",1963,"Stage 2","western_diet_index",0.540288924558587
"ED 3","Finland",1964,"Stage 2","western_diet_index",0.565466709143039
"ED 3","Finland",1965,"Stage 2","western_diet_index",0.567901234567901
"ED 3","Finland",1966,"Stage 2","western_diet_index",0.580452545568825
"ED 3","Finland",1967,"Stage 2","western_diet_index",0.590850515463918
"ED 3","Finland",1968,"Stage 2","western_diet_index",0.587138263665595
"ED 3","Finland",1969,"Stage 2","western_diet_index",0.586922838549737
"ED 3","Finland",1970,"Stage 2","western_diet_index",0.584620233217775
"ED 3","Finland",1971,"Stage 2","western_diet_index",0.598430141287284
"ED 3","Finland",1972,"Stage 2","western_diet_index",0.59594383775351
"ED 3","Finland",1973,"Stage 2","western_diet_index",0.603384615384615
"ED 3","Finland",1974,"Stage 2","western_diet_index",0.591022443890274
"ED 3","Finland",1975,"Stage 2","western_diet_index",0.593950504124656
"ED 3","Finland",1976,"Stage 2","western_diet_index",0.597944565555902
"ED 3","Finland",1977,"Stage 2","western_diet_index",0.598646034816248
"ED 3","Finland",1978,"Stage 2","western_diet_index",0.580103359173127
"ED 3","Finland",1979,"Stage 2","western_diet_index",0.574267100977199
"ED 3","Finland",1980,"Stage 2","western_diet_index",0.578763866877971
"ED 3","Finland",1981,"Stage 2","western_diet_index",0.575040518638574
"ED 3","Finland",1982,"Stage 2","western_diet_index",0.583254344391785
"ED 3","Finland",1983,"Stage 2","western_diet_index",0.579862249918006
"ED 3","Finland",1984,"Stage 2","western_diet_index",0.564890487087283
"ED 3","Finland",1985,"Stage 2","western_diet_index",0.564814814814815
"ED 3","Finland",1986,"Stage 2","western_diet_index",0.565806878306878
"ED 3","Finland",1987,"Stage 2","western_diet_index",0.560384870603849
"ED 3","Finland",1988,"Stage 2","western_diet_index",0.552714646464647
"ED 3","Finland",1989,"Stage 2","western_diet_index",0.550878255602665
"ED 3","Finland",1990,"Stage 3","western_diet_index",0.548989113530327
"ED 3","Finland",1991,"Stage 3","western_diet_index",0.548600188738597
"ED 3","Finland",1992,"Stage 3","western_diet_index",0.555317192767392
"ED 3","Finland",1993,"Stage 3","western_diet_index",0.569771189171769
"ED 3","Finland",1994,"Stage 3","western_diet_index",0.563683866753756
"ED 3","Finland",1995,"Stage 3","western_diet_index",0.576848249027237
"ED 3","Finland",1996,"Stage 3","western_diet_index",0.558403634003894
"ED 3","Finland",1997,"Stage 3","western_diet_index",0.554344440984117
"ED 3","Finland",1998,"Stage 3","western_diet_index",0.558541859746679
"ED 3","Finland",1999,"Stage 3","western_diet_index",0.532118591723286
"ED 3","Finland",2000,"Stage 3","western_diet_index",0.529996891513833
"ED 3","Finland",2001,"Stage 3","western_diet_index",0.525941939468808
"ED 3","Finland",2002,"Stage 3","western_diet_index",0.530161691542289
"ED 3","Finland",2003,"Stage 3","western_diet_index",0.52249457027614
"ED 3","Finland",2004,"Stage 3","western_diet_index",0.517643448910709
"ED 3","Finland",2005,"Stage 3","western_diet_index",0.515281173594132
"ED 3","Finland",2006,"Stage 3","western_diet_index",0.5089258698941
"ED 3","Finland",2007,"Stage 3","western_diet_index",0.514583333333333
"ED 3","Finland",2008,"Stage 3","western_diet_index",0.509685230024213
"ED 3","Finland",2009,"Stage 3","western_diet_index",0.519079345850999
"ED 3","Finland",2010,"Stage 3","western_diet_index",0.506344410876133
"ED 3","Finland",2011,"Stage 3","western_diet_index",0.513335331135751
"ED 3","Finland",2012,"Stage 3","western_diet_index",0.513362701908957
"ED 3","Finland",2013,"Stage 3","western_diet_index",0.517465956187093
"ED 3","Finland",2014,"Stage 3","western_diet_index",0.52077807250221
"ED 3","Finland",2015,"Stage 3","western_diet_index",0.518181818181818
"ED 3","Finland",2016,"Stage 3","western_diet_index",0.517987715706347
"ED 3","Finland",2017,"Stage 3","western_diet_index",0.514344262295082
"ED 3","Finland",2018,"Stage 3","western_diet_index",0.519286966686148
"ED 3","Finland",2019,"Stage 3","western_diet_index",0.502357100766058
"ED 3","France",1980,"Stage 2","western_diet_index",0.559859154929577
"ED 3","France",1981,"Stage 2","western_diet_index",0.569649580075297
"ED 3","France",1982,"Stage 2","western_diet_index",0.555555555555556
"ED 3","France",1983,"Stage 2","western_diet_index",0.558958214081282
"ED 3","France",1984,"Stage 2","western_diet_index",0.560354691075515
"ED 3","France",1985,"Stage 2","western_diet_index",0.567299518277132
"ED 3","France",1986,"Stage 2","western_diet_index",0.561558146147285
"ED 3","France",1987,"Stage 2","western_diet_index",0.575545607162843
"ED 3","France",1988,"Stage 2","western_diet_index",0.566241685144124
"ED 3","France",1989,"Stage 2","western_diet_index",0.569961132704053
"ED 3","France",1990,"Stage 2","western_diet_index",0.570261898056885
"ED 3","France",1991,"Stage 2","western_diet_index",0.57907949790795
"ED 3","France",1992,"Stage 2","western_diet_index",0.578845086063298
"ED 3","France",1993,"Stage 2","western_diet_index",0.573971078976641
"ED 3","France",1994,"Stage 2","western_diet_index",0.576966292134831
"ED 3","France",1995,"Stage 2","western_diet_index",0.576493579006142
"ED 3","France",1996,"Stage 2","western_diet_index",0.573632538569425
"ED 3","France",1997,"Stage 2","western_diet_index",0.581220395653385
"ED 3","France",1998,"Stage 2","western_diet_index",0.579135700522984
"ED 3","France",1999,"Stage 2","western_diet_index",0.579439252336449
"ED 3","France",2000,"Stage 3","western_diet_index",0.576712328767123
"ED 3","France",2001,"Stage 3","western_diet_index",0.57685009487666
"ED 3","France",2002,"Stage 3","western_diet_index",0.57235072619688
"ED 3","France",2003,"Stage 3","western_diet_index",0.575357535753575
"ED 3","France",2004,"Stage 3","western_diet_index",0.560799555802332
"ED 3","France",2005,"Stage 3","western_diet_index",0.562867544105293
"ED 3","France",2006,"Stage 3","western_diet_index",0.557800224466891
"ED 3","France",2007,"Stage 3","western_diet_index",0.555365296803653
"ED 3","France",2008,"Stage 3","western_diet_index",0.548665183537264
"ED 3","France",2009,"Stage 3","western_diet_index",0.56393076493579
"ED 3","France",2010,"Stage 3","western_diet_index",0.55040491482826
"ED 3","France",2011,"Stage 3","western_diet_index",0.546831183398766
"ED 3","France",2012,"Stage 3","western_diet_index",0.547380475236187
"ED 3","France",2013,"Stage 3","western_diet_index",0.549462973431317
"ED 3","France",2014,"Stage 3","western_diet_index",0.525374855824683
"ED 3","France",2015,"Stage 3","western_diet_index",0.513414289748659
"ED 3","France",2016,"Stage 3","western_diet_index",0.510857461024499
"ED 3","France",2017,"Stage 3","western_diet_index",0.511764705882353
"ED 3","France",2018,"Stage 3","western_diet_index",0.519388621568072
"ED 3","France",2019,"Stage 3","western_diet_index",0.513325930038867
"ED 3","Germany",1961,"Stage 2","western_diet_index",0.508293020041465
"ED 3","Germany",1962,"Stage 2","western_diet_index",0.505516549648947
"ED 3","Germany",1963,"Stage 2","western_diet_index",0.505587538096851
"ED 3","Germany",1964,"Stage 2","western_diet_index",0.504113195129977
"ED 3","Germany",1965,"Stage 2","western_diet_index",0.495757180156658
"ED 3","Germany",1966,"Stage 2","western_diet_index",0.498378728923476
"ED 3","Germany",1967,"Stage 2","western_diet_index",0.503073439016499
"ED 3","Germany",1968,"Stage 2","western_diet_index",0.507785192246584
"ED 3","Germany",1969,"Stage 2","western_diet_index",0.507181615065432
"ED 3","Germany",1970,"Stage 2","western_diet_index",0.515561144294247
"ED 3","Germany",1971,"Stage 2","western_diet_index",0.518275538894096
"ED 3","Germany",1972,"Stage 2","western_diet_index",0.528062015503876
"ED 3","Germany",1973,"Stage 2","western_diet_index",0.520884520884521
"ED 3","Germany",1974,"Stage 2","western_diet_index",0.52828409805154
"ED 3","Germany",1975,"Stage 2","western_diet_index",0.523230433426879
"ED 3","Germany",1976,"Stage 2","western_diet_index",0.531966962373815
"ED 3","Germany",1977,"Stage 2","western_diet_index",0.527639751552795
"ED 3","Germany",1978,"Stage 2","western_diet_index",0.528533014639976
"ED 3","Germany",1979,"Stage 2","western_diet_index",0.532818532818533
"ED 3","Germany",1980,"Stage 2","western_diet_index",0.531231409875074
"ED 3","Germany",1981,"Stage 2","western_diet_index",0.53735803945009
"ED 3","Germany",1982,"Stage 2","western_diet_index",0.53002915451895
"ED 3","Germany",1983,"Stage 2","western_diet_index",0.54026651216686
"ED 3","Germany",1984,"Stage 2","western_diet_index",0.530612244897959
