country,name,year_data,decade,data_type,CD,UC,IBD,period,indust_status,labelled_stage
Northern Ireland,Northern Ireland,1966,1960-1969,Incidence,1.248714317,,,1960-1989,Early,stage2
Wales,Cardiff,1966,1960-1969,Incidence,3.8,,,1960-1989,Early,stage2
Scotland,Northeast Scotland,1967,1960-1969,Incidence,2.036199095,,,1960-1989,Early,stage2
United Kingdom,England and Wales,1967,1960-1969,Incidence,3.9,,,1960-1989,Early,stage2
England,Nottingham,1967,1960-1969,Incidence,2,,,1960-1989,Early,stage2
Scotland,South Lanarkshire,1967,1960-1969,Incidence,1.862980769,,,1960-1989,Early,stage2
Northern Ireland,Northern Ireland,1967,1960-1969,Incidence,0.985827093,,,1960-1989,Early,stage2
Wales,Cardiff,1967,1960-1969,Incidence,3.4,,,1960-1989,Early,stage2
Scotland,Northeast Scotland,1968,1960-1969,Incidence,3.619909502,,,1960-1989,Early,stage2
England,Gloucester,1968,1960-1969,Incidence,1.501976285,,,1960-1989,Early,stage2
United Kingdom,England and Wales,1968,1960-1969,Incidence,3.6,,,1960-1989,Early,stage2
England,Nottingham,1968,1960-1969,Incidence,1.9,,,1960-1989,Early,stage2
Scotland,South Lanarkshire,1968,1960-1969,Incidence,2.291917973,,,1960-1989,Early,stage2
Wales,South Glamorgan,1968,1960-1969,Incidence,,7.235142119,,1960-1989,Early,stage2
England,Blackpool,1968,1960-1969,Incidence,0.316666667,,,1960-1989,Early,stage2
England,Derby,1968,1960-1969,Incidence,3.6,,,1960-1989,Early,stage2
Northern Ireland,Northern Ireland,1968,1960-1969,Incidence,1.314436123,,,1960-1989,Early,stage2
Scotland,Grampian and Northern Islands,1968,1960-1969,Incidence,5.011389522,,,1960-1989,Early,stage2
Wales,Cardiff,1968,1960-1969,Incidence,4,5.3,9.3,1960-1989,Early,stage2
England,"Blackpool, Wyre and Fylde",1968,1960-1969,Incidence,0.666666667,,,1960-1989,Early,stage2
Scotland,Northeast Scotland,1969,1960-1969,Prevalence,32.5,,,1960-1989,Early,stage2
United Kingdom,England and Wales,1969,1960-1969,Incidence,4.4,,,1960-1989,Early,stage2
England,Nottingham,1969,1960-1969,Incidence,3.2,,,1960-1989,Early,stage2
Scotland,South Lanarkshire,1969,1960-1969,Incidence,1.876513317,,,1960-1989,Early,stage2
Wales,South Glamorgan,1969,1960-1969,Incidence,,5.943152455,,1960-1989,Early,stage2
England,Blackpool,1969,1960-1969,Incidence,1.666666667,,,1960-1989,Early,stage2
Northern Ireland,Northern Ireland,1969,1960-1969,Incidence,1.314436123,,,1960-1989,Early,stage2
Wales,Cardiff,1969,1960-1969,Incidence,5.5,6.4,11.9,1960-1989,Early,stage2
England,"Blackpool, Wyre and Fylde",1969,1960-1969,Incidence,1.666666667,,,1960-1989,Early,stage2
United Kingdom,England and Wales,1970,1970-1979,Incidence,5.1,,,1960-1989,Early,stage2
England,Nottingham,1970,1970-1979,Incidence,3.8,,,1960-1989,Early,stage2
Scotland,South Lanarkshire,1970,1970-1979,Incidence,2.065613609,,,1960-1989,Early,stage2
Wales,South Glamorgan,1970,1970-1979,Incidence,,5.943152455,,1960-1989,Early,stage2
England,Blackpool,1970,1970-1979,Incidence,2,,,1960-1989,Early,stage2
Northern Ireland,Northern Ireland,1970,1970-1979,Incidence,1.314436123,,,1960-1989,Early,stage2
Wales,Cardiff,1970,1970-1979,Incidence,4.4,5.7,10.1,1960-1989,Early,stage2
England,"Blackpool, Wyre and Fylde",1970,1970-1979,Incidence,2,,,1960-1989,Early,stage2
United Kingdom,England and Wales,1971,1970-1979,Incidence,5,,,1960-1989,Early,stage2
England,Nottingham,1971,1970-1979,Incidence,4.2,,,1960-1989,Early,stage2
England,Nottingham,1971,1970-1979,Prevalence,34.98936189,,,1960-1989,Early,stage2
England,Stockton-on-Tees,1971,1970-1979,Incidence,9.5,4,13.5,1960-1989,Early,stage2
Scotland,Northeast Scotland,1971,1970-1979,Incidence,4.3,,,1960-1989,Early,stage2
Wales,South Glamorgan,1971,1970-1979,Incidence,,7.493540052,,1960-1989,Early,stage2
England,Blackpool,1971,1970-1979,Incidence,3,,,1960-1989,Early,stage2
Northern Ireland,Northern Ireland,1971,1970-1979,Incidence,1.627535293,,,1960-1989,Early,stage2
Scotland,Grampian and Northern Islands,1971,1970-1979,Incidence,6.395786305,,,1960-1989,Early,stage2
Wales,Cardiff,1971,1970-1979,Incidence,6.2,6.7,12.9,1960-1989,Early,stage2
England,"Blackpool, Wyre and Fylde",1971,1970-1979,Incidence,2.333333333,,,1960-1989,Early,stage2
England,Nottingham,1972,1970-1979,Incidence,3,,,1960-1989,Early,stage2
England,Stockton-on-Tees,1972,1970-1979,Incidence,2.5,8,10.5,1960-1989,Early,stage2
Wales,South Glamorgan,1972,1970-1979,Incidence,,9.302325581,,1960-1989,Early,stage2
England,Blackpool,1972,1970-1979,Incidence,4.333333333,,,1960-1989,Early,stage2
Northern Ireland,Northern Ireland,1972,1970-1979,Incidence,0.985827093,,,1960-1989,Early,stage2
England,Leicestershire,1972,1970-1979,Incidence,2.5,4.676258993,7.176258993,1960-1989,Early,stage2
England,Tower Hamlets,1972,1970-1979,Incidence,0,3.048780488,3.048780488,1960-1989,Early,stage2
Wales,Cardiff,1972,1970-1979,Incidence,3.4,7.5,10.9,1960-1989,Early,stage2
England,"Blackpool, Wyre and Fylde",1972,1970-1979,Incidence,4.666666667,,,1960-1989,Early,stage2
England,Stockton-on-Tees,1973,1970-1979,Incidence,5,13.5,18.5,1960-1989,Early,stage2
Wales,South Glamorgan,1973,1970-1979,Incidence,,10.07751938,,1960-1989,Early,stage2
England,Blackpool,1973,1970-1979,Incidence,5,,,1960-1989,Early,stage2
England,Derby,1973,1970-1979,Incidence,5.5,,,1960-1989,Early,stage2
Northern Ireland,Northern Ireland,1973,1970-1979,Incidence,1.248714317,,,1960-1989,Early,stage2
England,Leicestershire,1973,1970-1979,Incidence,3.214285714,5.035971223,8.250256937,1960-1989,Early,stage2
England,Tower Hamlets,1973,1970-1979,Incidence,2.43902439,3.658536585,6.097560976,1960-1989,Early,stage2
Wales,Cardiff,1973,1970-1979,Incidence,5.1,8.9,14,1960-1989,Early,stage2
England,"Blackpool, Wyre and Fylde",1973,1970-1979,Incidence,4.666666667,,,1960-1989,Early,stage2
England,Stockton-on-Tees,1974,1970-1979,Incidence,6,19.5,25.5,1960-1989,Early,stage2
Scotland,Northeast Scotland,1974,1970-1979,Incidence,2.6,,,1960-1989,Early,stage2
Wales,South Glamorgan,1974,1970-1979,Incidence,,6.976744186,,1960-1989,Early,stage2
England,Blackpool,1974,1970-1979,Incidence,2.666666667,,,1960-1989,Early,stage2
Northern Ireland,Northern Ireland,1974,1970-1979,Incidence,2.23454141,,,1960-1989,Early,stage2
England,Leicestershire,1974,1970-1979,Incidence,3.214285714,2.517985612,5.732271326,1960-1989,Early,stage2
England,Tower Hamlets,1974,1970-1979,Incidence,2.43902439,0,2.43902439,1960-1989,Early,stage2
Scotland,Grampian and Northern Islands,1974,1970-1979,Incidence,6.101190476,,,1960-1989,Early,stage2
Wales,Cardiff,1974,1970-1979,Incidence,3.2,7.1,10.3,1960-1989,Early,stage2
England,"Blackpool, Wyre and Fylde",1974,1970-1979,Incidence,2.666666667,,,1960-1989,Early,stage2
England,Stockton-on-Tees,1975,1970-1979,Incidence,3.5,17,20.5,1960-1989,Early,stage2
Wales,South Glamorgan,1975,1970-1979,Incidence,,6.976744186,,1960-1989,Early,stage2
England,Blackpool,1975,1970-1979,Incidence,2,,,1960-1989,Early,stage2
Northern Ireland,Northern Ireland,1975,1970-1979,Incidence,2.563150441,,,1960-1989,Early,stage2
England,Leicestershire,1975,1970-1979,Incidence,2.5,5.395683453,7.895683453,1960-1989,Early,stage2
England,Tower Hamlets,1975,1970-1979,Incidence,3.048780488,3.658536585,6.707317073,1960-1989,Early,stage2
Wales,Cardiff,1975,1970-1979,Incidence,6.7,7.5,14.2,1960-1989,Early,stage2
England,"Blackpool, Wyre and Fylde",1975,1970-1979,Incidence,2.333333333,,,1960-1989,Early,stage2
England,Stockton-on-Tees,1976,1970-1979,Incidence,4,21,25,1960-1989,Early,stage2
Wales,Wales,1976,1970-1979,Prevalence,40.2,,,1960-1989,Early,stage2
Wales,West Glamorgan,1976,1970-1979,Prevalence,46.08220852,,,1960-1989,Early,stage2
Wales,South Glamorgan,1976,1970-1979,Prevalence,54.06527293,,,1960-1989,Early,stage2
Wales,Wrexham,1976,1970-1979,Prevalence,54.2,,,1960-1989,Early,stage2
Wales,Gwynedd,1976,1970-1979,Prevalence,36.27542113,,,1960-1989,Early,stage2
Wales,Newport,1976,1970-1979,Prevalence,54.5,,,1960-1989,Early,stage2
Wales,Pontypool,1976,1970-1979,Prevalence,24.4,,,1960-1989,Early,stage2
Wales,Mid-Glamorgan County,1976,1970-1979,Prevalence,34.78443989,,,1960-1989,Early,stage2
Wales,Port Talbot,1976,1970-1979,Prevalence,39.6,,,1960-1989,Early,stage2
Wales,Caerphilly,1976,1970-1979,Prevalence,39.1,,,1960-1989,Early,stage2
Wales,Colwyn Bay,1976,1970-1979,Prevalence,31.3,,,1960-1989,Early,stage2
Wales,Swansea,1976,1970-1979,Prevalence,57.6,,,1960-1989,Early,stage2
Wales,Neath,1976,1970-1979,Prevalence,106.2,,,1960-1989,Early,stage2
Wales,Methyr,1976,1970-1979,Prevalence,9.1,,,1960-1989,Early,stage2
Wales,Barry,1976,1970-1979,Prevalence,76.1,,,1960-1989,Early,stage2
Wales,Gwent,1976,1970-1979,Prevalence,40.12322591,,,1960-1989,Early,stage2
Wales,Llanelli,1976,1970-1979,Prevalence,52.9,,,1960-1989,Early,stage2
Wales,Dyfed,1976,1970-1979,Prevalence,30.02414573,,,1960-1989,Early,stage2
Wales,Pontypridd,1976,1970-1979,Prevalence,35.8,,,1960-1989,Early,stage2
Wales,Powys,1976,1970-1979,Prevalence,37.30854164,,,1960-1989,Early,stage2
Wales,Clwyd,1976,1970-1979,Prevalence,39.32165954,,,1960-1989,Early,stage2
Wales,Cwmbran,1976,1970-1979,Prevalence,28.3,,,1960-1989,Early,stage2
Wales,South Glamorgan,1976,1970-1979,Incidence,,6.718346253,,1960-1989,Early,stage2
England,Blackpool,1976,1970-1979,Incidence,6,,,1960-1989,Early,stage2
England,Derby,1976,1970-1979,Incidence,4.627487274,,,1960-1989,Early,stage2
Northern Ireland,Northern Ireland,1976,1970-1979,Incidence,1.971654185,,,1960-1989,Early,stage2
England,Leicestershire,1976,1970-1979,Incidence,2.142857143,2.877697842,5.020554985,1960-1989,Early,stage2
England,Tower Hamlets,1976,1970-1979,Incidence,5.487804878,3.048780488,8.536585366,1960-1989,Early,stage2
Wales,Cardiff,1976,1970-1979,Incidence,4.4,6,10.4,1960-1989,Early,stage2
England,"Blackpool, Wyre and Fylde",1976,1970-1979,Incidence,6.333333333,,,1960-1989,Early,stage2
England,Stockton-on-Tees,1977,1970-1979,Prevalence,35,66.5,101.5,1960-1989,Early,stage2
England,Stockton-on-Tees,1977,1970-1979,Incidence,6,23,29,1960-1989,Early,stage2
Wales,South Glamorgan,1977,1970-1979,Incidence,,4.909560724,,1960-1989,Early,stage2
England,Blackpool,1977,1970-1979,Incidence,4.666666667,,,1960-1989,Early,stage2
England,Derby,1977,1970-1979,Incidence,4.627487274,,,1960-1989,Early,stage2
Northern Ireland,Northern Ireland,1977,1970-1979,Incidence,2.365985022,,,1960-1989,Early,stage2
England,Leicestershire,1977,1970-1979,Incidence,2.857142857,4.316546763,7.17368962,1960-1989,Early,stage2
England,Tower Hamlets,1977,1970-1979,Incidence,3.658536585,4.268292683,7.926829268,1960-1989,Early,stage2
Scotland,Grampian and Northern Islands,1977,1970-1979,Incidence,6.826434277,,,1960-1989,Early,stage2
Wales,Cardiff,1977,1970-1979,Incidence,3.6,3.9,7.5,1960-1989,Early,stage2
England,"Blackpool, Wyre and Fylde",1977,1970-1979,Incidence,4.666666667,,,1960-1989,Early,stage2
England,Blackpool,1978,1970-1979,Incidence,6.666666667,,,1960-1989,Early,stage2
England,Derby,1978,1970-1979,Incidence,5.552984729,,,1960-1989,Early,stage2
Northern Ireland,Northern Ireland,1978,1970-1979,Incidence,1.70876696,,,1960-1989,Early,stage2
England,Leicestershire,1978,1970-1979,Incidence,5.357142857,2.877697842,8.234840699,1960-1989,Early,stage2
England,Tower Hamlets,1978,1970-1979,Incidence,4.87804878,2.43902439,7.317073171,1960-1989,Early,stage2
Wales,Cardiff,1978,1970-1979,Incidence,6.7,3.2,9.9,1960-1989,Early,stage2
England,"Blackpool, Wyre and Fylde",1978,1970-1979,Incidence,6.666666667,,,1960-1989,Early,stage2
England,Blackpool,1979,1970-1979,Incidence,8,,,1960-1989,Early,stage2
England,Derby,1979,1970-1979,Incidence,7.866728366,,,1960-1989,Early,stage2
Northern Ireland,Northern Ireland,1979,1970-1979,Incidence,2.563150441,,,1960-1989,Early,stage2
England,Leicestershire,1979,1970-1979,Incidence,4.642857143,6.474820144,11.11767729,1960-1989,Early,stage2
England,Tower Hamlets,1979,1970-1979,Incidence,2.43902439,6.097560976,8.536585366,1960-1989,Early,stage2
Wales,Cardiff,1979,1970-1979,Incidence,6.3,5.6,11.9,1960-1989,Early,stage2
England,"Blackpool, Wyre and Fylde",1979,1970-1979,Incidence,8.666666667,,,1960-1989,Early,stage2
England,Blackpool,1980,1980-1989,Incidence,5.666666667,,,1960-1989,Early,stage2
England,Blackpool,1980,1980-1989,Prevalence,47,,,1960-1989,Early,stage2
England,Derby,1980,1980-1989,Incidence,8.329477094,,,1960-1989,Early,stage2
Northern Ireland,Northern Ireland,1980,1980-1989,Incidence,2.957481278,,,1960-1989,Early,stage2
England,Leicestershire,1980,1980-1989,Incidence,2.142857143,6.474820144,8.617677287,1960-1989,Early,stage2
England,Tower Hamlets,1980,1980-1989,Incidence,3.048780488,3.048780488,6.097560976,1960-1989,Early,stage2
Scotland,Grampian and Northern Islands,1980,1980-1989,Incidence,7.768361582,,,1960-1989,Early,stage2
Wales,Cardiff,1980,1980-1989,Incidence,7.1,6,13.1,1960-1989,Early,stage2
England,"Blackpool, Wyre and Fylde",1980,1980-1989,Incidence,5.666666667,,,1960-1989,Early,stage2
England,Derby,1981,1980-1989,Incidence,8.792225821,,,1960-1989,Early,stage2
Northern Ireland,Northern Ireland,1981,1980-1989,Incidence,1.99062416,,,1960-1989,Early,stage2
England,Leicestershire,1981,1980-1989,Incidence,5.357142857,8.992805755,14.34994861,1960-1989,Early,stage2
England,Tower Hamlets,1981,1980-1989,Incidence,6.097560976,3.048780488,9.146341463,1960-1989,Early,stage2
Wales,Cardiff,1981,1980-1989,Incidence,9.2,6.7,15.9,1960-1989,Early,stage2
England,"Blackpool, Wyre and Fylde",1981,1980-1989,Incidence,5.9375,,,1960-1989,Early,stage2
England,Derby,1982,1980-1989,Incidence,5.090236002,,,1960-1989,Early,stage2
England,Leicestershire,1982,1980-1989,Incidence,3.214285714,5.755395683,8.969681398,1960-1989,Early,stage2
England,Tower Hamlets,1982,1980-1989,Incidence,3.048780488,6.707317073,9.756097561,1960-1989,Early,stage2
Wales,Cardiff,1982,1980-1989,Incidence,6.7,6.4,13.1,1960-1989,Early,stage2
England,"Blackpool, Wyre and Fylde",1982,1980-1989,Incidence,7.1875,,,1960-1989,Early,stage2
England,Derby,1983,1980-1989,Incidence,8.329477094,,,1960-1989,Early,stage2
England,Leicestershire,1983,1980-1989,Incidence,5.714285714,6.474820144,12.18910586,1960-1989,Early,stage2
England,Tower Hamlets,1983,1980-1989,Incidence,2.43902439,4.268292683,6.707317073,1960-1989,Early,stage2
Scotland,Grampian and Northern Islands,1983,1980-1989,Incidence,7.759784076,,,1960-1989,Early,stage2
Wales,Cardiff,1983,1980-1989,Incidence,12,6.7,18.7,1960-1989,Early,stage2
England,"Blackpool, Wyre and Fylde",1983,1980-1989,Incidence,7.5,,,1960-1989,Early,stage2
England,Derby,1984,1980-1989,Incidence,5.552984729,,,1960-1989,Early,stage2
England,Leicestershire,1984,1980-1989,Incidence,4.642857143,6.115107914,10.75796506,1960-1989,Early,stage2
England,Tower Hamlets,1984,1980-1989,Incidence,4.268292683,4.87804878,9.146341463,1960-1989,Early,stage2
Wales,Cardiff,1984,1980-1989,Incidence,7.8,5.7,13.5,1960-1989,Early,stage2
England,"Blackpool, Wyre and Fylde",1984,1980-1989,Incidence,6.5625,,,1960-1989,Early,stage2
England,Derby,1985,1980-1989,Incidence,3.70198982,,,1960-1989,Early,stage2
England,Derby,1985,1980-1989,Prevalence,85,,,1960-1989,Early,stage2
England,Leicestershire,1985,1980-1989,Incidence,5,8.633093525,13.63309353,1960-1989,Early,stage2
England,Tower Hamlets,1985,1980-1989,Incidence,4.268292683,7.317073171,11.58536585,1960-1989,Early,stage2
Wales,Cardiff,1985,1980-1989,Incidence,5.2,8.9,14.1,1960-1989,Early,stage2
England,"Blackpool, Wyre and Fylde",1985,1980-1989,Incidence,6.25,,,1960-1989,Early,stage2
England,Leicestershire,1986,1980-1989,Incidence,4.285714286,6.115107914,10.4008222,1960-1989,Early,stage2
England,Tower Hamlets,1986,1980-1989,Incidence,6.097560976,3.048780488,9.146341463,1960-1989,Early,stage2
Scotland,Grampian and Northern Islands,1986,1980-1989,Incidence,9.807819748,,,1960-1989,Early,stage2
Wales,Cardiff,1986,1980-1989,Incidence,6.6,4.6,11.2,1960-1989,Early,stage2
England,"Blackpool, Wyre and Fylde",1986,1980-1989,Incidence,5.625,,,1960-1989,Early,stage2
England,Leicestershire,1987,1980-1989,Incidence,5.357142857,4.316546763,9.67368962,1960-1989,Early,stage2
England,Tower Hamlets,1987,1980-1989,Incidence,1.219512195,4.87804878,6.097560976,1960-1989,Early,stage2
Wales,Cardiff,1987,1980-1989,Incidence,5.4,8.5,13.9,1960-1989,Early,stage2
England,"Blackpool, Wyre and Fylde",1987,1980-1989,Incidence,6.5625,,,1960-1989,Early,stage2
England,Leicestershire,1988,1980-1989,Incidence,5.357142857,7.553956835,12.91109969,1960-1989,Early,stage2
England,Tower Hamlets,1988,1980-1989,Incidence,2.43902439,4.87804878,7.317073171,1960-1989,Early,stage2
Scotland,Grampian and Northern Islands,1988,1980-1989,Incidence,3.37972167,,,1960-1989,Early,stage2
Scotland,Grampian and Northern Islands,1988,1980-1989,Prevalence,147,,,1960-1989,Early,stage2
England,"Blackpool, Wyre and Fylde",1988,1980-1989,Incidence,6.875,,,1960-1989,Early,stage2
Wales,Cardiff,1988,1980-1989,Incidence,4.8,,,1960-1989,Early,stage2
England,Leicestershire,1989,1980-1989,Incidence,4.642857143,5.755395683,10.39825283,1960-1989,Early,stage2
England,Tower Hamlets,1989,1980-1989,Incidence,2.43902439,3.658536585,6.097560976,1960-1989,Early,stage2
England,Leicestershire,1989,1980-1989,Prevalence,72.68817204,,,1960-1989,Early,stage2
England,"Blackpool, Wyre and Fylde",1989,1980-1989,Incidence,5.3125,,,1960-1989,Early,stage2
Wales,Cardiff,1989,1980-1989,Incidence,5.4,,,1960-1989,Early,stage2
England,"Blackpool, Wyre and Fylde",1990,1990-1999,Incidence,8.4375,,,1990-2019,Early,stage3
Wales,Cardiff,1990,1990-1999,Incidence,9.7,,,1990-2019,Early,stage3
Wales,Cardiff,1991,1990-1999,Incidence,4.3,,,1990-2019,Early,stage3
United Kingdom,England and Wales,1992,1990-1999,Incidence,10.6,,,1990-2019,Early,stage3
United Kingdom,England and Wales,1992,1990-1999,Prevalence,57.2,,,1990-2019,Early,stage3
England,Leicestershire,1992,1990-1999,Incidence,,6.666666667,,1990-2019,Early,stage3
England,Stockton-on-Tees,1992,1990-1999,Incidence,8.3,13.9,22.2,1990-2019,Early,stage3
Wales,Cardiff,1992,1990-1999,Incidence,7,,,1990-2019,Early,stage3
England,Leicestershire,1993,1990-1999,Incidence,,10,,1990-2019,Early,stage3
Wales,Cardiff,1993,1990-1999,Incidence,5,,,1990-2019,Early,stage3
England,Leicestershire,1994,1990-1999,Incidence,,10.74074074,,1990-2019,Early,stage3
England,Stockton-on-Tees,1994,1990-1999,Prevalence,147.3589591,271.1404847,418.4994437,1990-2019,Early,stage3
Wales,Cardiff,1994,1990-1999,Incidence,3.9,,,1990-2019,Early,stage3
Wales,Cardiff,1995,1990-1999,Incidence,4.3,,,1990-2019,Early,stage3
United Kingdom,United Kingdom,1996,1990-1999,Prevalence,114,214,328,1990-2019,Early,stage3
Wales,Cardiff,1996,1990-1999,Incidence,3.6,,,1990-2019,Early,stage3
Wales,Cardiff,1997,1990-1999,Incidence,8.1,,,1990-2019,Early,stage3
Wales,Cardiff,1998,1990-1999,Incidence,9,,,1990-2019,Early,stage3
Scotland,Tayside,1998,1990-1999,Incidence,6.344372542,,,1990-2019,Early,stage3
Wales,Cardiff,1999,1990-1999,Incidence,4.8,,,1990-2019,Early,stage3
Scotland,Tayside,1999,1990-1999,Incidence,5.347185089,,,1990-2019,Early,stage3
Wales,Cardiff,2000,2000-2009,Incidence,5.2,,,1990-2019,Early,stage3
United Kingdom,United Kingdom,2000,2000-2009,Incidence,10.7,18.6,29.3,1990-2019,Early,stage3
Scotland,Tayside,2000,2000-2009,Incidence,7.427707912,,,1990-2019,Early,stage3
Wales,Cardiff,2001,2000-2009,Incidence,7.7,,,1990-2019,Early,stage3
United Kingdom,United Kingdom,2001,2000-2009,Incidence,10.3,17.9,28.2,1990-2019,Early,stage3
Scotland,Tayside,2001,2000-2009,Incidence,8.231511254,,,1990-2019,Early,stage3
Wales,Cardiff,2002,2000-2009,Incidence,9.5,,,1990-2019,Early,stage3
United Kingdom,United Kingdom,2002,2000-2009,Incidence,10.8,16.7,27.5,1990-2019,Early,stage3
Scotland,Tayside,2002,2000-2009,Incidence,8.488745981,,,1990-2019,Early,stage3
Wales,Cardiff,2003,2000-2009,Incidence,9.6,,,1990-2019,Early,stage3
United Kingdom,United Kingdom,2003,2000-2009,Incidence,10.3,17,27.3,1990-2019,Early,stage3
Scotland,Tayside,2003,2000-2009,Incidence,9.830552322,,,1990-2019,Early,stage3
Wales,Cardiff,2004,2000-2009,Incidence,3.8,,,1990-2019,Early,stage3
United Kingdom,United Kingdom,2004,2000-2009,Incidence,10.2,17.3,27.5,1990-2019,Early,stage3
Scotland,Tayside,2004,2000-2009,Incidence,12.11627499,,,1990-2019,Early,stage3
Wales,Cardiff,2005,2000-2009,Incidence,7.8585105,12.765955,20.6244655,1990-2019,Early,stage3
United Kingdom,United Kingdom,2005,2000-2009,Incidence,11.6,16.1,27.7,1990-2019,Early,stage3
Scotland,Tayside,2005,2000-2009,Incidence,7.973497124,,,1990-2019,Early,stage3
United Kingdom,United Kingdom,2006,2000-2009,Incidence,11.7,16.3,28,1990-2019,Early,stage3
Wales,Cardiff,2006,2000-2009,Incidence,11.70213,12.5886499,24.2907799,1990-2019,Early,stage3
Scotland,Tayside,2006,2000-2009,Incidence,9.70281305,,,1990-2019,Early,stage3
United Kingdom,United Kingdom,2007,2000-2009,Incidence,10.5,16.7,27.2,1990-2019,Early,stage3
Wales,Cardiff,2007,2000-2009,Incidence,7.003546,14.9822699,21.9858159,1990-2019,Early,stage3
Scotland,Tayside,2007,2000-2009,Prevalence,157.2877063,,,1990-2019,Early,stage3
Scotland,Tayside,2007,2000-2009,Incidence,8.170789937,,,1990-2019,Early,stage3
Scotland,Lothian,2008,2000-2009,Incidence,10.87843351,25.34180533,36.22023883,1990-2019,Early,stage3
